source,code,name,brand,normalized_name,unit,packing,size,capacity,price,price_after_promotion,promotion,url,note,crawl_date,product_key
bachhoaxanh,bachhoaxanh_TUBORG_330ML_24_d614d3c8,Thùng 24 lon bia Tuborg 330ml,Tuborg,thung 24 lon bia tuborg 330ml,Thùng,24,,330ml,369000,369000,,https://www.bachhoaxanh.com/bia/thung-24-lon-bia-tuborg-330ml,,2025-11-24,TUBORG_330ML_24
bachhoaxanh,bachhoaxanh_LARUE_330ML_24_1ea7418c,Thùng 24 lon bia Larue Special 330ml,Larue,thung 24 lon bia larue special 330ml,Thùng,24,,330ml,268000,268000,,https://www.bachhoaxanh.com/bia/bia-larue-lager-special-lon-330ml-th24,,2025-11-24,LARUE_330ML_24
bachhoaxanh,bachhoaxanh_HEINEKEN_330ML_24_7558d102,Thùng 24 lon bia Heineken Sleek 330ml,Heineken,thung 24 lon bia heineken sleek 330ml,Thùng,24,,330ml,450000,450000,,https://www.bachhoaxanh.com/bia/bia-heineken-sleek-lon-330ml-thung-24,,2025-11-24,HEINEKEN_330ML_24
bachhoaxanh,bachhoaxanh_SOMERSBY_330ML_24_cbcad368,Thùng 24 lon nước táo lên men Somersby mâm xôi 330ml,Somersby,thung 24 lon nuoc tao len men somersby mam xoi 330ml,Thùng,24,,330ml,479000,479000,,https://www.bachhoaxanh.com/bia/thung-24-lon-nuoc-tao-len-men-somersby-blackberry-vi-mam-xoi-330ml,,2025-11-24,SOMERSBY_330ML_24
bachhoaxanh,bachhoaxanh_BIAVIỆT_330ML_24_e6fdcee0,Thùng 24 lon bia Bia Việt 330ml,Bia Việt,thung 24 lon bia bia viet 330ml,Thùng,24,,330ml,255000,240000,6%,https://www.bachhoaxanh.com/bia/thung-24-lon-bia-viet-330ml,,2025-11-24,BIAVIỆT_330ML_24
bachhoaxanh,bachhoaxanh_SOMERSBY_330ML_24_719eb48d,Thùng 24 lon nước táo lên men Somersby 330ml,Somersby,thung 24 lon nuoc tao len men somersby 330ml,Thùng,24,,330ml,479000,479000,,https://www.bachhoaxanh.com/bia/thung-24-lon-nuoc-tao-len-men-somersby-330ml,,2025-11-24,SOMERSBY_330ML_24
bachhoaxanh,bachhoaxanh_BUDWEISER_500ML_12_9a69199a,Thùng 12 lon bia Budweiser 500ml,Budweiser,thung 12 lon bia budweiser 500ml,Thùng,12,,500ml,349000,349000,,https://www.bachhoaxanh.com/bia/bia-budweiser-lon-500ml-thung-12,,2025-11-24,BUDWEISER_500ML_12
bachhoaxanh,bachhoaxanh_333_330ML_24_5ff7e49e,Thùng 24 lon bia 333 Pilsner Extra Smooth lon 330ml,333,thung 24 lon bia 333 pilsner extra smooth lon 330ml,Thùng,24,,330ml,335000,288000,14%,https://www.bachhoaxanh.com/bia/thung-24-lon-bia-333-pilsner-extra-smooth-lon-330ml,,2025-11-24,333_330ML_24
bachhoaxanh,bachhoaxanh_SÀIGÒN_330ML_24_6194d437,Thùng 24 lon bia Sài Gòn Export Premium 330ml,Sài Gòn,thung 24 lon bia sai gon export premium 330ml,Thùng,24,,330ml,283000,283000,,https://www.bachhoaxanh.com/bia/thung-24-lon-bia-sai-gon-export-premium-330ml,,2025-11-24,SÀIGÒN_330ML_24
bachhoaxanh,bachhoaxanh_SÀIGÒN_330ML_12_c976ea03,Thùng 12 lon bia Sài Gòn Export 330ml,Sài Gòn,thung 12 lon bia sai gon export 330ml,Thùng,12,,330ml,146000,102000,30%,https://www.bachhoaxanh.com/bia/thung-12-lon-bia-sai-gon-export-330ml,,2025-11-24,SÀIGÒN_330ML_12
bachhoaxanh,bachhoaxanh_LẠCVIỆT_330ML_1_9128410a,Bia Lạc Việt lon 330ml,Lạc Việt,bia lac viet lon 330ml,Lon,1,,330ml,12000,12000,,https://www.bachhoaxanh.com/bia/bia-lac-viet-lon-330ml,,2025-11-24,LẠCVIỆT_330ML_1
bachhoaxanh,bachhoaxanh_CHILL_320ML_6_8666f58e,6 lon cocktail việt quất Chill Blueberry Vodka 320ml,Chill,6 lon cocktail viet quat chill blueberry vodka 320ml,Lon,6,,320ml,144000,144000,,https://www.bachhoaxanh.com/bia/combo-6-lon-nuoc-trai-cay-len-men-chill-blueberry-vodka-vi-viet-quat-320ml,,2025-11-24,CHILL_320ML_6
bachhoaxanh,bachhoaxanh_CHILL_320ML_6_05978a1a,6 lon cocktail đào Chill Peach Vodka 320ml,Chill,6 lon cocktail ao chill peach vodka 320ml,Lon,6,,320ml,144000,144000,,https://www.bachhoaxanh.com/bia/combo-6-lon-nuoc-trai-cay-len-men-chill-peach-vodka-vi-dao-320ml,,2025-11-24,CHILL_320ML_6
bachhoaxanh,bachhoaxanh_1664BLANC_250ML_24_2fd116d8,Thùng 24 lon bia Blanc 1664 250ml,1664 Blanc,thung 24 lon bia blanc 1664 250ml,Thùng,24,,250ml,279000,279000,,https://www.bachhoaxanh.com/bia/thung-24-lon-bia-blanc-1664-250ml,,2025-11-24,1664BLANC_250ML_24
bachhoaxanh,bachhoaxanh_1664BLANC_250ML_1_c45340a1,Bia Blanc 1664 lon 250ml,1664 Blanc,bia blanc 1664 lon 250ml,Lon,1,,250ml,15000,15000,,https://www.bachhoaxanh.com/bia/bia-blanc-1664-lon-250ml,,2025-11-24,1664BLANC_250ML_1
bachhoaxanh,bachhoaxanh_SÀIGÒN_250ML_24_06df2905,Thùng 24 lon bia Sài Gòn Chill 250ml,Sài Gòn,thung 24 lon bia sai gon chill 250ml,Thùng,24,,250ml,270000,270000,,https://www.bachhoaxanh.com/bia/thung-24-lon-bia-sai-gon-chill-lon-250ml,,2025-11-24,SÀIGÒN_250ML_24
bachhoaxanh,bachhoaxanh_SÀIGÒN_250ML_1_f1367511,Bia Sài Gòn Chill lon 250ml,Sài Gòn,bia sai gon chill lon 250ml,Lon,1,,250ml,13000,13000,,https://www.bachhoaxanh.com/bia/bia-sai-gon-chill-lon-250ml,,2025-11-24,SÀIGÒN_250ML_1
bachhoaxanh,bachhoaxanh_HEINEKEN_250ML_6_c5d3a14d,6 lon thức uống đại mạch Heineken Zero 250ml,Heineken,6 lon thuc uong ai mach heineken zero 250ml,Lon,6,,250ml,85000,85000,,https://www.bachhoaxanh.com/bia/6-lon-thuc-uong-dai-mach-heineken-zero-250ml,,2025-11-24,HEINEKEN_250ML_6
bachhoaxanh,bachhoaxanh_HEINEKEN_250ML_1_4ac03890,Thức uống đại mạch Heineken Zero lon 250ml,Heineken,thuc uong ai mach heineken zero lon 250ml,Lon,1,,250ml,15000,15000,,https://www.bachhoaxanh.com/bia/thuc-uong-dai-mach-heineken-zero-lon-250ml,,2025-11-24,HEINEKEN_250ML_1
bachhoaxanh,bachhoaxanh_LẠCVIỆT_330ML_24_0effa70d,Thùng 24 lon bia Lạc Việt 330ml,Lạc Việt,thung 24 lon bia lac viet 330ml,Thùng,24,,330ml,258000,139000,46%,https://www.bachhoaxanh.com/bia/thung-24-lon-bia-lac-viet-330ml,,2025-11-24,LẠCVIỆT_330ML_24
bachhoaxanh,bachhoaxanh_CORONA_250ML_24_5a321925,24 chai bia Corona Extra 250ml,Corona,24 chai bia corona extra 250ml,Chai,24,,250ml,722000,722000,,https://www.bachhoaxanh.com/bia/24-chai-bia-corona-extra-250ml,,2025-11-24,CORONA_250ML_24
bachhoaxanh,bachhoaxanh_CORONA_250ML_1_96770e08,Bia Corona Extra 250ml,Corona,bia corona extra 250ml,Lon,1,,250ml,31000,31000,,https://www.bachhoaxanh.com/bia/bia-corona-extra-250ml,,2025-11-24,CORONA_250ML_1
bachhoaxanh,bachhoaxanh_BUDWEISER_250ML_1_3723b9ed,Bia Budweiser lon 250ml,Budweiser,bia budweiser lon 250ml,Lon,1,,250ml,16300,16300,,https://www.bachhoaxanh.com/bia/bia-budweiser-lon-250ml,,2025-11-24,BUDWEISER_250ML_1
bachhoaxanh,bachhoaxanh_SANMIGUEL_500ML_4_e0c43ac1,4 lon bia San Miguel Red Horse 500ml,San Miguel,4 lon bia san miguel red horse 500ml,Lon,4,,500ml,96000,96000,,https://www.bachhoaxanh.com/bia/4-lon-bia-san-miguel-red-horse-500ml,,2025-11-24,SANMIGUEL_500ML_4
bachhoaxanh,bachhoaxanh_TIGER_250ML_1_de811369,Bia Tiger lon 250ml,Tiger,bia tiger lon 250ml,Lon,1,,250ml,13200,13200,,https://www.bachhoaxanh.com/bia/bia-tiger-lon-cao-250ml,,2025-11-24,TIGER_250ML_1
bachhoaxanh,bachhoaxanh_TIGER_250ML_1_4fae8f37,Bia Tiger Bạc 250ml,Tiger,bia tiger bac 250ml,Lon,1,,250ml,14300,14300,,https://www.bachhoaxanh.com/bia/bia-tiger-bac-250ml,,2025-11-24,TIGER_250ML_1
bachhoaxanh,bachhoaxanh_333_330ML_1_3f24acbb,Bia 333 Pilsner Extra Smooth lon 330ml,333,bia 333 pilsner extra smooth lon 330ml,Lon,1,,330ml,15000,15000,,https://www.bachhoaxanh.com/bia/bia-333-pilsner-extra-smooth-lon-330ml,,2025-11-24,333_330ML_1
bachhoaxanh,bachhoaxanh_STRONGBOW_320ML_6_71418b5e,Lốc 6 lon Strongbow Kiwi và thanh long 320ml,Strongbow,loc 6 lon strongbow kiwi va thanh long 320ml,Lon,6,,320ml,125000,125000,,https://www.bachhoaxanh.com/bia/loc-6-lon-strongbow-kiwi-va-thanh-long-lon-320ml,,2025-11-24,STRONGBOW_320ML_6
bachhoaxanh,bachhoaxanh_STRONGBOW_320ML_1_7d49b9bc,Strongbow Kiwi và thanh long lon 320ml,Strongbow,strongbow kiwi va thanh long lon 320ml,Lon,1,,320ml,21500,21500,,https://www.bachhoaxanh.com/bia/strongbow-kiwi-va-thanh-long-lon-320ml,,2025-11-24,STRONGBOW_320ML_1
bachhoaxanh,bachhoaxanh_STRONGBOW_320ML_6_1dbd614b,Lốc 6 lon Strongbow thơm và lựu lon 320ml,Strongbow,loc 6 lon strongbow thom va luu lon 320ml,Lon,6,,320ml,125000,125000,,https://www.bachhoaxanh.com/bia/loc-6-lon-strongbow-thom-va-luu-lon-320ml,,2025-11-24,STRONGBOW_320ML_6
bachhoaxanh,bachhoaxanh_STRONGBOW_320ML_1_9dc7ebd3,Strongbow thơm và lựu lon 320ml,Strongbow,strongbow thom va luu lon 320ml,Lon,1,,320ml,21500,21500,,https://www.bachhoaxanh.com/bia/strongbow-thom-va-luu-lon-320ml,,2025-11-24,STRONGBOW_320ML_1
bachhoaxanh,bachhoaxanh_SOMERSBY_330ML_6_0321762f,6 lon nước táo lên men Somersby lon 330ml,Somersby,6 lon nuoc tao len men somersby lon 330ml,Lon,6,,330ml,124500,124500,,https://www.bachhoaxanh.com/bia/thung-6-lon-nuoc-tao-len-men-somersby-lon-330ml-tang-1-ong-lays-100g-vi-bat-ki,,2025-11-24,SOMERSBY_330ML_6
bachhoaxanh,bachhoaxanh_SOMERSBY_330ML_6_bf4bb977,6 lon Somersby Blackberry vị mâm xôi 330ml,Somersby,6 lon somersby blackberry vi mam xoi 330ml,Lon,6,,330ml,124500,124500,,https://www.bachhoaxanh.com/bia/thung-6-lon-nuoc-tao-len-men-somersby-blackberry-vi-mam-xoi-lon-330ml-tang-1-ong-lays-100g-vi-bat-ki,,2025-11-24,SOMERSBY_330ML_6
bachhoaxanh,bachhoaxanh_EDELWEISS_330ML_6_9fb4854d,6 lon bia tuyết Edelweiss 330ml,Edelweiss,6 lon bia tuyet edelweiss 330ml,Lon,6,,330ml,118000,118000,,https://www.bachhoaxanh.com/bia/6-lon-bia-tuyet-edelweiss-330ml,,2025-11-24,EDELWEISS_330ML_6
bachhoaxanh,bachhoaxanh_TIGER_330ML_6_db3ca401,6 lon cao bia Tiger 330ml,Tiger,6 lon cao bia tiger 330ml,Lon,6,,330ml,99500,99500,,https://www.bachhoaxanh.com/bia/6-lon-bia-tiger-lon-cao-330ml,,2025-11-24,TIGER_330ML_6
bachhoaxanh,bachhoaxanh_TIGER_330ML_1_3322fa37,Bia Tiger lon 330ml,Tiger,bia tiger lon 330ml,Lon,1,,330ml,17500,17500,,https://www.bachhoaxanh.com/bia/bia-tiger-330ml,,2025-11-24,TIGER_330ML_1
bachhoaxanh,bachhoaxanh_CORONA_300ML_6_a16a5ef7,6 chai bia Corona Extra 300ml,Corona,6 chai bia corona extra 300ml,Chai,6,,300ml,172000,172000,,https://www.bachhoaxanh.com/bia/6-chai-bia-corona-extra-300ml,,2025-11-24,CORONA_300ML_6
bachhoaxanh,bachhoaxanh_CORONA_300ML_1_9c255186,Bia Corona Extra 300ml,Corona,bia corona extra 300ml,Lon,1,,300ml,30500,30500,,https://www.bachhoaxanh.com/bia/bia-corona-extra-300ml,,2025-11-24,CORONA_300ML_1
bachhoaxanh,bachhoaxanh_HEINEKEN_250ML_6_f2dd7cea,6 lon bia Heineken Silver 250ml,Heineken,6 lon bia heineken silver 250ml,Lon,6,,250ml,94000,94000,,https://www.bachhoaxanh.com/bia/6-lon-bia-heineken-silver-250ml,,2025-11-24,HEINEKEN_250ML_6
bachhoaxanh,bachhoaxanh_SÀIGÒN_330ML_6_b2ced0e6,6 lon bia Sài Gòn Export Premium 330ml,Sài Gòn,6 lon bia sai gon export premium 330ml,Lon,6,,330ml,74500,74500,,https://www.bachhoaxanh.com/bia/6-lon-bia-sai-gon-export-premium-330ml,,2025-11-24,SÀIGÒN_330ML_6
bachhoaxanh,bachhoaxanh_SÀIGÒN_330ML_1_3d1b17f8,Bia Sài Gòn Export Premium 330ml,Sài Gòn,bia sai gon export premium 330ml,Lon,1,,330ml,12700,12700,,https://www.bachhoaxanh.com/bia/bia-sai-gon-export-premium-330ml,,2025-11-24,SÀIGÒN_330ML_1
bachhoaxanh,bachhoaxanh_HOEGAARDEN_500ML_1_2ce22ccc,Bia Hoegaarden đào lon 500ml,Hoegaarden,bia hoegaarden ao lon 500ml,Lon,1,,500ml,38000,38000,,https://www.bachhoaxanh.com/bia/bia-hoegaarden-peach-vi-dao-lon-500ml,,2025-11-24,HOEGAARDEN_500ML_1
bachhoaxanh,bachhoaxanh_SOMERSBY_330ML_1_e90c0045,Nước táo lên men Somersby lon 330ml,Somersby,nuoc tao len men somersby lon 330ml,Lon,1,,330ml,21000,21000,,https://www.bachhoaxanh.com/bia/nuoc-tao-len-men-somersby-lon-330ml,,2025-11-24,SOMERSBY_330ML_1
bachhoaxanh,bachhoaxanh_CHILL_320ML_1_f70c2053,Cocktail việt quất Chill Blueberry Vodka lon 320ml,Chill,cocktail viet quat chill blueberry vodka lon 320ml,Lon,1,,320ml,24000,14500,40%,https://www.bachhoaxanh.com/bia/nuoc-trai-cay-len-men-chill-blueberry-vodka-vi-viet-quat-lon-330ml,,2025-11-24,CHILL_320ML_1
bachhoaxanh,bachhoaxanh_CHILL_320ML_6_0524aa51,6 lon cocktail dâu Chill Strawberry Vodka 320ml,Chill,6 lon cocktail dau chill strawberry vodka 320ml,Lon,6,,320ml,139000,139000,,https://www.bachhoaxanh.com/bia/6-lon-nuoc-trai-cay-len-men-chill-strawberry-vodka-vi-dau-330ml,,2025-11-24,CHILL_320ML_6
bachhoaxanh,bachhoaxanh_CHILL_320ML_1_ceef6fef,Cocktail dâu Chill Strawberry Vodka lon 320ml,Chill,cocktail dau chill strawberry vodka lon 320ml,Lon,1,,320ml,24000,14500,40%,https://www.bachhoaxanh.com/bia/nuoc-trai-cay-len-men-chill-strawberry-vodka-vi-dau-lon-330ml,,2025-11-24,CHILL_320ML_1
bachhoaxanh,bachhoaxanh_CHILL_320ML_24_43b62073,Thùng 24 lon cocktail vải hoa hồng Chill Rose Lychee Vodka 320ml,Chill,thung 24 lon cocktail vai hoa hong chill rose lychee vodka 320ml,Thùng,24,,320ml,545000,545000,,https://www.bachhoaxanh.com/bia/thung-24-lon-nuoc-trai-cay-len-men-chill-rose-lychee-vodka-vi-vai-hoa-hong-330ml,,2025-11-24,CHILL_320ML_24
bachhoaxanh,bachhoaxanh_CHILL_320ML_6_f634c0b9,6 lon cocktail vải hoa hồng Chill Rose Lychee Vodka 320ml,Chill,6 lon cocktail vai hoa hong chill rose lychee vodka 320ml,Lon,6,,320ml,139000,87000,37%,https://www.bachhoaxanh.com/bia/6-lon-nuoc-trai-cay-len-men-chill-rose-lychee-vodka-vi-vai-hoa-hong-330ml,,2025-11-24,CHILL_320ML_6
bachhoaxanh,bachhoaxanh_CHILL_320ML_1_5c58c51a,Cocktail vải hoa hồng Chill Rose Lychee Vodka lon 320ml,Chill,cocktail vai hoa hong chill rose lychee vodka lon 320ml,Lon,1,,320ml,24000,24000,,https://www.bachhoaxanh.com/bia/nuoc-trai-cay-len-men-chill-rose-lychee-vodka-vi-vai-hoa-hong-lon-330ml,,2025-11-24,CHILL_320ML_1
bachhoaxanh,bachhoaxanh_CHILL_320ML_1_49651c0e,Cocktail đào Chill Peach Vodka lon 320ml,Chill,cocktail ao chill peach vodka lon 320ml,Lon,1,,320ml,24000,14500,40%,https://www.bachhoaxanh.com/bia/nuoc-trai-cay-len-men-chill-peach-vodka-vi-dao-lon-330ml,,2025-11-24,CHILL_320ML_1
bachhoaxanh,bachhoaxanh_EDELWEISS_330ML_4_405f2715,4 lon bia tuyết Edelweiss 330ml,Edelweiss,4 lon bia tuyet edelweiss 330ml,Lon,4,,330ml,85000,85000,,https://www.bachhoaxanh.com/bia/4-lon-bia-tuyet-edelweiss-330ml,,2025-11-24,EDELWEISS_330ML_4
bachhoaxanh,bachhoaxanh_EDELWEISS_330ML_1_47cb8c19,Bia tuyết Edelweiss lon 330ml,Edelweiss,bia tuyet edelweiss lon 330ml,Lon,1,,330ml,22000,22000,,https://www.bachhoaxanh.com/bia/bia-tuyet-edelweiss-lon-330ml,,2025-11-24,EDELWEISS_330ML_1
bachhoaxanh,bachhoaxanh_SÀIGÒN_330ML_6_1d0890e9,6 lon bia Sài Gòn Special Sleek 330ml,Sài Gòn,6 lon bia sai gon special sleek 330ml,Lon,6,,330ml,101000,101000,,https://www.bachhoaxanh.com/bia/6-lon-bia-sai-gon-special-sleek-330ml,,2025-11-24,SÀIGÒN_330ML_6
bachhoaxanh,bachhoaxanh_SÀIGÒN_330ML_1_51603f05,Bia Sài Gòn Special Sleek lon 330ml,Sài Gòn,bia sai gon special sleek lon 330ml,Lon,1,,330ml,17000,17000,,https://www.bachhoaxanh.com/bia/bia-sai-gon-special-sleek-lon-330ml,,2025-11-24,SÀIGÒN_330ML_1
bachhoaxanh,bachhoaxanh_REDRUBY_330ML_6_3e4a04ff,6 lon Bia Red Ruby 330ml,Red Ruby,6 lon bia red ruby 330ml,Lon,6,,330ml,71000,71000,,https://www.bachhoaxanh.com/bia/loc-6-lon-bia-red-ruby-lon-330ml,,2025-11-24,REDRUBY_330ML_6
bachhoaxanh,bachhoaxanh_REDRUBY_330ML_1_9885c646,Bia Red Ruby lon 330ml,Red Ruby,bia red ruby lon 330ml,Lon,1,,330ml,12700,12700,,https://www.bachhoaxanh.com/bia/bia-red-ruby-lon-330ml,,2025-11-24,REDRUBY_330ML_1
bachhoaxanh,bachhoaxanh_STRONGBOW_320ML_6_8daccae1,6 lon Strongbow táo 320ml,Strongbow,6 lon strongbow tao 320ml,Lon,6,,320ml,125000,125000,,https://www.bachhoaxanh.com/bia/loc-6-lon-strongbow-tao-330ml,,2025-11-24,STRONGBOW_320ML_6
bachhoaxanh,bachhoaxanh_STRONGBOW_320ML_6_69a5dc4c,6 lon Strongbow dâu 320ml,Strongbow,6 lon strongbow dau 320ml,Lon,6,,320ml,125000,125000,,https://www.bachhoaxanh.com/bia/loc-6-lon-strongbow-dau-330ml,,2025-11-24,STRONGBOW_320ML_6
bachhoaxanh,bachhoaxanh_STRONGBOW_320ML_6_f8ca8537,6 lon Strongbow dâu đen 320ml,Strongbow,6 lon strongbow dau en 320ml,Lon,6,,320ml,125000,125000,,https://www.bachhoaxanh.com/bia/loc-6-lon-strongbow-dau-den-330ml,,2025-11-24,STRONGBOW_320ML_6
bachhoaxanh,bachhoaxanh_1664BLANC_330ML_6_4fedfafb,6 lon bia Blanc 1664 330ml,1664 Blanc,6 lon bia blanc 1664 330ml,Lon,6,,330ml,120000,120000,,https://www.bachhoaxanh.com/bia/loc-6-lon-bia-kronenbourg-1664-blanc-330ml,,2025-11-24,1664BLANC_330ML_6
bachhoaxanh,bachhoaxanh_1664BLANC_330ML_1_bab7b0a4,Bia Blanc 1664 lon 330ml,1664 Blanc,bia blanc 1664 lon 330ml,Lon,1,,330ml,20000,20000,,https://www.bachhoaxanh.com/bia/bia-kronenbourg-1664-blanc-lon-330ml,,2025-11-24,1664BLANC_330ML_1
bachhoaxanh,bachhoaxanh_TIGER_330ML_6_d29f544a,6 lon bia Tiger Platinum 330ml,Tiger,6 lon bia tiger platinum 330ml,Lon,6,,330ml,128000,128000,,https://www.bachhoaxanh.com/bia/loc-6-lon-bia-tiger-platinum-wheat-lager-330ml,,2025-11-24,TIGER_330ML_6
bachhoaxanh,bachhoaxanh_TIGER_330ML_1_139cc316,Bia Tiger Platinum 330ml,Tiger,bia tiger platinum 330ml,Lon,1,,330ml,21500,21500,,https://www.bachhoaxanh.com/bia/bia-tiger-platinum-wheat-lager-lon-330ml,,2025-11-24,TIGER_330ML_1
bachhoaxanh,bachhoaxanh_SÀIGÒN_330ML_1_83da8428,Bia Sài Gòn Chill lon 330ml,Sài Gòn,bia sai gon chill lon 330ml,Lon,1,,330ml,18500,18500,,https://www.bachhoaxanh.com/bia/bia-sai-gon-chill-lon-330ml,,2025-11-24,SÀIGÒN_330ML_1
bachhoaxanh,bachhoaxanh_BIAVIỆT_330ML_6_036a1fdc,6 lon Bia Việt 330ml,Bia Việt,6 lon bia viet 330ml,Lon,6,,330ml,69000,69000,,https://www.bachhoaxanh.com/bia/loc-6-lon-bia-viet-330ml,,2025-11-24,BIAVIỆT_330ML_6
bachhoaxanh,bachhoaxanh_BIAVIỆT_330ML_1_02107ae7,Bia Việt lon 330ml,Bia Việt,bia viet lon 330ml,Lon,1,,330ml,12300,12300,,https://www.bachhoaxanh.com/bia/bia-viet-330ml,,2025-11-24,BIAVIỆT_330ML_1
bachhoaxanh,bachhoaxanh_SÀIGÒN_330ML_6_308c9620,6 lon bia Sài Gòn Export 330ml,Sài Gòn,6 lon bia sai gon export 330ml,Lon,6,,330ml,80000,80000,,https://www.bachhoaxanh.com/bia/6-lon-bia-sai-gon-export-330ml,,2025-11-24,SÀIGÒN_330ML_6
bachhoaxanh,bachhoaxanh_SÀIGÒN_330ML_1_768fdfc3,Bia Sài Gòn Export lon 330ml,Sài Gòn,bia sai gon export lon 330ml,Lon,1,,330ml,14000,14000,,https://www.bachhoaxanh.com/bia/bia-sai-gon-export-330ml,,2025-11-24,SÀIGÒN_330ML_1
bachhoaxanh,bachhoaxanh_HEINEKEN_250ML_1_13970bfc,Bia Heineken Silver lon 250ml,Heineken,bia heineken silver lon 250ml,Lon,1,,250ml,15900,15900,,https://www.bachhoaxanh.com/bia/bia-heineken-250ml,,2025-11-24,HEINEKEN_250ML_1
