source,code,name,brand,normalized_name,unit,packing,size,capacity,price,price_after_promotion,promotion,url,note,crawl_date,product_key
lottemart,sleek,Bia Lúa Mì Tiger Platinum Wheat Lager 4.5% ABV Lon 330ml,Tiger,bia lua mi tiger platinum wheat lager 4 5 abv lon 330ml,Lon,4,,330ml,19400,19400,,https://www.lottemart.vn/vi-nsg/product/bia-tiger-sleek-platinum-wheat-lager-4-5-abv-lon-330ml-8934822261214-p10666,,2025-11-22,TIGER_330ML_4
lottemart,migeul,Bia San Miguel Pale Pilsen 5% ABV Lon 500ml,San Miguel,bia san miguel pale pilsen 5 abv lon 500ml,Lon,1,,500ml,24500,24500,,https://www.lottemart.vn/vi-nsg/product/san-migeul-pale-pilsen-beer-5-abv-500ml-8934772115070-p11436,,2025-11-22,SANMIGUEL_500ML_1
lottemart,8935012443380,Bia Sài Gòn Chill 4.6% ABV Lon 330ml,Sài Gòn,bia sai gon chill 4 6 abv lon 330ml,Lon,4,,330ml,15800,15800,,https://www.lottemart.vn/vi-nsg/product/sai-gon-chill-beer-4-6-abv-330ml-8935012443380-p10891,,2025-11-22,SÀIGÒN_330ML_4
lottemart,8934692040018,Bia Tuborg 4.9% ABV Lon 330ml,Tuborg,bia tuborg 4 9 abv lon 330ml,Lon,4,,330ml,15000,15000,,https://www.lottemart.vn/vi-nsg/product/bia-tuborg-lon-330ml-8934692040018-p10588,,2025-11-22,TUBORG_330ML_4
lottemart,8936036201246,Bia Hoegaarden White 4.9% ABV Lon 330ml,Hoegaarden,bia hoegaarden white 4 9 abv lon 330ml,Lon,4,,330ml,28300,28300,,https://www.lottemart.vn/vi-nsg/product/bia-hoegaarden-lon-330ml-8936036201246-p11274,,2025-11-22,HOEGAARDEN_330ML_4
lottemart,8594403110128,Bia Budweiser Budvar Blond 5% ABV Chai 330ml,Budweiser,bia budweiser budvar blond 5 abv chai 330ml,Lon,1,,330ml,49900,49900,,https://www.lottemart.vn/vi-nsg/product/budweiser-budvar-blond-beer-5-abv-330ml-8594403110128-p11260,,2025-11-22,BUDWEISER_330ML_1
lottemart,38935012413346,Bia Sài Gòn Export 4.9% ABV 330ml (6 Lon),Sài Gòn,bia sai gon export 4 9 abv 330ml 6 lon,Lon,6,,330ml,69000,69000,,https://www.lottemart.vn/vi-nsg/product/sai-gon-export-beer-4-9-abv-330ml-x-6-cans-38935012413346-p11224,,2025-11-22,SÀIGÒN_330ML_6
lottemart,8934692040032,Thùng 24 Lon Bia Tuborg 4.9% ABV 330ml,Tuborg,thung 24 lon bia tuborg 4 9 abv 330ml,Thùng,24,,330ml,360000,360000,,https://www.lottemart.vn/vi-nsg/product/thung-24-lon-bia-tuborg-330ml-8934692040032-p10594,,2025-11-22,TUBORG_330ML_24
lottemart,8936094291401,Bia Budweiser Aluminum 5% ABV Chai 355ml,Budweiser,bia budweiser aluminum 5 abv chai 355ml,Chai,1,,355ml,44100,44100,,https://www.lottemart.vn/vi-nsg/product/budweiser-aluminum-beer-5-abv-355ml-8936094291401-p10560,,2025-11-22,BUDWEISER_355ML_1
lottemart,8936036201468,Lốc 6 Chai Bia Hoegaarden Rosee 3.3% ABV 248ml,Hoegaarden,loc 6 chai bia hoegaarden rosee 3 3 abv 248ml,Chai,6,,248ml,122400,122400,,https://www.lottemart.vn/vi-nsg/product/loc-6-chai-bia-hoegaaden-rosee-248ml-x-6-chai-8936036201468-p10557,,2025-11-22,HOEGAARDEN_248ML_6
lottemart,8934772745048,Bia San Miguel Light 5% ABV Lon 330ml,San Miguel,bia san miguel light 5 abv lon 330ml,Lon,1,,330ml,17500,17500,,https://www.lottemart.vn/vi-nsg/product/bia-san-miguel-light-330ml-8934772745048-p4028,,2025-11-22,SANMIGUEL_330ML_1
lottemart,bach,Bia Trúc Bạch 5.1% ABV Lon 330ml,Trúc Bạch,bia truc bach 5 1 abv lon 330ml,Lon,1,,330ml,18900,18900,,https://www.lottemart.vn/vi-nsg/product/truc-bach-paramount-beer-5-1-abv-330ml-8936000442064-p48350,,2025-11-22,TRÚCBẠCH_330ML_1
lottemart,8594403310122,Bia Budweiser Budvar 5% ABV Lon 330ml,Budweiser,bia budweiser budvar 5 abv lon 330ml,Lon,1,,330ml,47900,47900,,https://www.lottemart.vn/vi-nsg/product/budweiser-budvar-original-beer-5-abv-330ml-8594403310122-p11329,,2025-11-22,BUDWEISER_330ML_1
lottemart,8594403310115,Bia Budweiser Budvar 5% ABV Lon 500ml,Budweiser,bia budweiser budvar 5 abv lon 500ml,Lon,1,,500ml,60900,60900,,https://www.lottemart.vn/vi-nsg/product/budweiser-budvar-original-beer-5-abv-500ml-8594403310115-p11258,,2025-11-22,BUDWEISER_500ML_1
