source,code,name,brand,normalized_name,unit,packing,size,capacity,price,price_after_promotion,promotion,url,note,crawl_date,product_key
cooponline,250106875,,,,,1,,,0,0,,https://cooponline.vn/bia-heineken-silver-lon-330ml--s250106875,,2025-11-23,1
cooponline,250106914,,,,,1,,,0,0,,https://cooponline.vn/bia-heineken-silver-thung-24-lon-x-330ml--s250106914,,2025-11-23,1
cooponline,250106955,,,,,1,,,0,0,,https://cooponline.vn/bia-viet-lon-330ml--s250106955,,2025-11-23,1
cooponline,250106964,,,,,1,,,0,0,,https://cooponline.vn/bia-viet-thung-24-lon-x-330ml--s250106964,,2025-11-23,1
cooponline,250106974,,,,,1,,,0,0,,https://cooponline.vn/bia-heineken-lon-cao-330ml--s250106974,,2025-11-23,1
cooponline,250107005,,,,,1,,,0,0,,https://cooponline.vn/bia-larue-xanh-lon-330ml--s250107005,,2025-11-23,1
cooponline,250107057,,,,,1,,,0,0,,https://cooponline.vn/bia-larue-special-thung-24-lon-x-330ml--s250107057,,2025-11-23,1
cooponline,250107065,,,,,1,,,0,0,,https://cooponline.vn/bia-larue-special-lon-330ml--s250107065,,2025-11-23,1
cooponline,250107074,,,,,1,,,0,0,,https://cooponline.vn/bia-heineken-silver-loc-6-lon-x-330ml--s250107074,,2025-11-23,1
cooponline,250107085,,,,,1,,,0,0,,https://cooponline.vn/bia-heineken-silver-4-x-loc-6-x-330ml--s250107085,,2025-11-23,1
cooponline,250107094,,,,,1,,,0,0,,https://cooponline.vn/bia-budweiser-lon-cao-330ml--s250107094,,2025-11-23,1
cooponline,250107106,,,,,1,,,0,0,,https://cooponline.vn/bia-budweiser-lon-cao-6-x-330ml--s250107106,,2025-11-23,1
cooponline,250107124,,,,,1,,,0,0,,https://cooponline.vn/bia-heineken-lon-cao-loc-6-lon-x-330ml--s250107124,,2025-11-23,1
cooponline,250107136,,,,,1,,,0,0,,https://cooponline.vn/bia-heineken-lon-4-loc-x-6-lon-cao-x-330ml--s250107136,,2025-11-23,1
cooponline,250107145,,,,,1,,,0,0,,https://cooponline.vn/bia-heineken-silver-cool-pack-thung-24-x-250ml--s250107145,,2025-11-23,1
cooponline,250107166,,,,,1,,,0,0,,https://cooponline.vn/bia-heineken-silver-cool-pack-lon-250ml--s250107166,,2025-11-23,1
cooponline,250107696,,,,,1,,,0,0,,https://cooponline.vn/bia-hoegaarden-lon-4-9-330ml--s250107696,,2025-11-23,1
cooponline,250107702,,,,,1,,,0,0,,https://cooponline.vn/bia-hoegaarden-peach-3-lon-500ml--s250107702,,2025-11-23,1
cooponline,250108644,,,,,1,,,0,0,,https://cooponline.vn/bia-huda-thung-24-lon-x-330ml--s250108644,,2025-11-23,1
cooponline,250108652,,,,,1,,,0,0,,https://cooponline.vn/bia-huda-lon-330ml--s250108652,,2025-11-23,1
cooponline,250517774,,,,,1,,,0,0,,https://cooponline.vn/bia-budweiser-lon-250ml--s250517774,,2025-11-23,1
cooponline,250517776,,,,,1,,,0,0,,https://cooponline.vn/bia-budweiser-thung-28-x-250ml--s250517776,,2025-11-23,1
cooponline,250712334,,,,,1,,,0,0,,https://cooponline.vn/bia-lac-viet-lon-cao-330ml--s250712334,,2025-11-23,1
cooponline,250712335,,,,,1,,,0,0,,https://cooponline.vn/bia-lac-viet-lon-cao-6x330ml--s250712335,,2025-11-23,1
cooponline,250712336,,,,,1,,,0,0,,https://cooponline.vn/bia-lac-viet-lon-cao-24x330ml--s250712336,,2025-11-23,1
